@relation labeled_data_noextras-random.arff

@attribute post_count numeric
@attribute follower_count numeric
@attribute following_count numeric
@attribute anonymous_pic numeric
@attribute is_private numeric
@attribute is_business numeric
@attribute is_verified numeric
@attribute following_tags_count numeric
@attribute usertags_count numeric
@attribute has_highlight_reels numeric
@attribute class {'authentic','poor'}
@data
160,1625,905,0,0,1,0,0,201,0,'authentic'
1,124,5161,0,0,0,0,0,0,0,'poor'
0,19,602,0,1,0,0,0,0,0,'poor'
476,616,3069,0,1,0,0,0,0,0,'poor'
223,330,962,0,1,0,0,4,0,0,'poor'
0,140,2847,0,0,0,0,4,0,0,'poor'
0,51,74,1,1,0,0,0,0,0,'authentic'
6,14,261,0,1,0,0,0,0,0,'poor'
153,1003,1051,0,0,0,0,0,12,0,'poor'
1101,585,910,0,0,1,0,1,92,0,'poor'
191,251,737,0,0,0,0,6,0,0,'poor'
32,470,1499,0,0,0,0,1,11,0,'poor'
42,8230,6303,0,0,1,0,0,29,0,'authentic'
28,206,1357,0,0,0,0,0,0,1,'poor'
945,6322,4509,0,0,0,0,0,19,1,'authentic'
1199,971,492,0,0,0,0,0,119,1,'poor'
808,439,460,0,0,0,0,0,23,1,'poor'
124,180,1739,0,0,0,0,0,0,0,'poor'
732,1143,1886,0,0,1,0,9,25,1,'poor'
417,785,7435,0,0,1,0,9,64,0,'poor'
324,222,669,0,0,0,0,1,19,1,'poor'
93,1620,2553,0,0,1,0,9,3,1,'poor'
189,403,1465,0,0,0,0,0,27,0,'poor'
498,516,7479,0,0,0,0,4,0,0,'poor'
92,342,2080,0,0,1,0,3,2,0,'poor'
541,7119,4737,0,0,1,0,7,39,1,'authentic'
295,9570,694,0,0,1,0,12,13,0,'authentic'
113,484,2126,0,0,0,0,0,1,1,'poor'
58,252,866,0,0,1,0,0,0,1,'poor'
130,64,32,0,0,1,0,6,3,1,'poor'
1361,820,1399,0,0,0,0,6,41,1,'poor'
9,700,1059,0,0,0,0,0,4,0,'poor'
186,989,4459,0,1,0,0,500,0,0,'poor'
1,1314,1129,0,1,0,0,0,0,0,'poor'
2025,1433,2306,0,0,0,0,0,27,0,'authentic'
214,2072,5459,0,1,0,0,36,0,0,'poor'
537,610,905,0,0,1,0,0,100,0,'poor'
220,1749,6694,0,0,1,0,0,21,0,'poor'
238,1031,247,0,0,0,0,0,16,1,'poor'
258,302,741,0,0,0,0,7,1,1,'poor'
248,1011,2930,0,0,0,0,0,63,0,'poor'
56,429,7244,0,0,0,0,0,3,0,'poor'
9,64,369,0,0,1,0,1,0,0,'poor'
0,28,1013,0,0,0,0,0,0,0,'poor'
1,12,1662,0,0,0,0,0,1,0,'poor'
1,8,1138,0,0,0,0,0,0,0,'poor'
1,14,1654,0,0,0,0,0,0,0,'poor'
1,11,1672,0,0,0,0,0,0,0,'poor'
2,15,1677,0,0,0,0,0,0,0,'poor'
1,9,1134,0,0,0,0,0,0,0,'poor'
1,229,7390,0,0,0,0,0,1,0,'poor'
1,10,1136,0,0,0,0,0,0,0,'poor'
3,119,7319,0,1,0,0,0,0,0,'poor'
1,14,1672,0,0,0,0,0,0,0,'poor'
2,9,1132,0,0,0,0,0,0,0,'poor'
1,11,1134,0,0,0,0,0,0,0,'poor'
6,1358,2141,0,0,0,0,1,6,0,'poor'
0,333,4582,0,0,0,0,0,0,1,'poor'
6,137,7244,0,1,0,0,0,0,0,'poor'
240,5162,1860,0,0,1,0,0,68,0,'poor'
222,386,1014,0,0,0,0,0,57,1,'poor'
255,697,3996,0,0,0,0,16,16,0,'poor'
75,1493,3938,0,0,1,0,2,25,1,'poor'
680,827,2223,0,0,0,0,0,86,0,'poor'
1377,883,1088,0,0,0,0,0,0,1,'poor'
155,1748,4980,0,0,0,0,0,0,0,'poor'
21,303,113,0,0,1,0,0,1013,1,'authentic'
160,532,1449,0,0,1,0,6,5,0,'poor'
317,2075,7146,0,0,1,0,7,20,0,'poor'
0,1010,6418,0,0,0,0,17,3,0,'poor'
311,877,1241,0,0,0,0,7,29,1,'poor'
754,8816,991,0,0,1,0,20,1735,1,'authentic'
34,356,767,0,0,1,0,1,10,1,'poor'
25,279,806,0,0,0,0,10,1,0,'poor'
10,66,180,0,0,0,0,0,1,0,'poor'
822,450,1712,0,1,0,0,0,0,0,'poor'
25,365,4583,0,0,1,0,0,2,1,'poor'
295,1115,7502,0,0,0,0,42,1,0,'poor'
555,923,2893,0,1,0,0,0,0,0,'poor'
124,7389,4945,0,0,1,0,3,68,1,'authentic'
29,356,926,0,0,0,0,3,2,0,'poor'
362,7064,2289,0,0,1,0,3,197,1,'authentic'
432,859,2661,0,0,0,0,12,13,0,'poor'
136,102,175,0,0,1,0,0,1,0,'poor'
10,25,230,0,0,0,0,0,0,0,'poor'
0,6,954,1,1,0,0,0,0,0,'authentic'
424,1106,549,0,0,1,0,1,72,1,'poor'
595,2382,4267,0,0,1,0,13,183,1,'authentic'
63,1105,1075,0,0,1,0,5,11,1,'poor'
181,273,1008,0,0,0,0,0,9,0,'poor'
639,653,3610,0,0,0,0,0,83,0,'poor'
866,906,361,0,0,1,0,2,158,1,'poor'
0,1,175,0,1,0,0,0,0,0,'poor'
259,665,2399,0,0,1,0,17,1,0,'poor'
15,622,7416,0,1,0,0,0,0,0,'poor'
0,19,310,0,1,0,0,1,0,0,'poor'
95,130,98,0,0,0,0,0,2,0,'poor'
121,931,1543,0,0,0,0,3,22,0,'poor'
24,180,377,0,0,0,0,1,4,1,'poor'
130,273,552,0,0,1,0,6,1,0,'poor'
72,179,89,0,0,1,0,1,77,1,'poor'
0,347,2225,0,1,0,0,0,0,0,'poor'
32,727,841,0,0,1,0,1,14,1,'poor'
2191,17990,878,0,0,1,0,0,732,1,'authentic'
57,909,7114,0,0,1,0,1,5,0,'poor'
1582,689,3302,0,0,0,0,0,1,1,'poor'
177,19451,1358,0,0,1,0,0,939,1,'authentic'
127,2793,533,0,0,1,0,34,10,1,'poor'
272,7177,2604,0,0,0,0,3,12,0,'authentic'
2514,396,918,0,1,0,0,8,0,0,'authentic'
145,7902,689,0,0,0,0,2,15,0,'authentic'
1,23,585,0,0,0,0,0,0,0,'poor'
169,125,1070,0,0,0,0,0,0,0,'poor'
1,2,289,0,0,0,0,0,0,0,'poor'
1,155,7429,0,0,0,0,0,0,0,'poor'
1,111,7437,0,0,0,0,0,1,0,'poor'
3,83,7391,0,0,0,0,0,0,0,'poor'
2,117,7433,0,0,0,0,0,0,0,'poor'
58,108,567,0,0,1,0,0,7,0,'poor'
1021,273517,106,0,0,1,0,2,22654,1,'authentic'
286,1177,1266,0,0,0,0,8,33,1,'poor'
4090,707,2330,0,1,0,0,9,0,0,'authentic'
51,238,220,0,0,0,0,0,0,0,'poor'
4,288,890,0,0,1,0,1,0,0,'poor'
130,163,549,0,0,0,0,1,2,0,'poor'
1,51,679,0,0,0,0,0,0,0,'poor'
955,6506,3017,0,0,1,0,25,110,1,'authentic'
342,727,4531,0,0,0,0,0,1,1,'poor'
616,3261,2834,0,0,0,0,33,25,0,'poor'
433,1728,1412,0,0,0,0,0,29,0,'poor'
204,1756,490,0,0,0,0,2,69,0,'poor'
75,806,4052,0,0,1,0,1,21,0,'poor'
33,168,468,0,0,1,0,0,0,0,'poor'
4751,2565,3971,0,0,1,0,5,115,1,'authentic'
43,503,2968,0,0,1,0,0,10,0,'poor'
281,9122,1196,0,0,1,0,10,67,0,'authentic'
461,759,995,0,0,0,0,0,0,0,'poor'
305,365,2710,0,0,0,0,0,2,0,'poor'
2075,903,1245,0,0,0,0,9,206,1,'authentic'
38,92,245,0,0,0,0,1,2,0,'poor'
2674,6579,7497,0,0,0,0,14,118,1,'authentic'
5,134,913,0,0,0,0,7,0,0,'poor'
1580,9927,5001,0,0,1,0,8,1207,1,'authentic'
290,210,215,0,0,0,0,0,23,0,'poor'
20,51,46,0,0,0,0,0,0,0,'poor'
475,28685,3210,0,0,1,0,1,2625,0,'authentic'
2999,673,1564,0,0,1,0,4,34,1,'authentic'
122,233,625,0,0,0,0,2,1,0,'poor'
3906,25287,7459,0,0,1,0,1,115,0,'authentic'
153,554,4341,0,0,0,0,0,2,0,'poor'
4,80,578,0,0,1,0,0,0,0,'poor'
7,440,5020,0,0,0,0,0,0,0,'poor'
0,7,802,0,0,0,0,0,0,0,'poor'
2,201,4561,1,0,0,0,0,0,0,'authentic'
2,612,2153,0,0,0,0,0,4,0,'poor'
1,11,7326,0,1,0,0,0,0,0,'poor'
26,437,4288,0,0,0,0,0,75,0,'poor'
27,964,7488,0,0,1,0,10,20,1,'poor'
0,6,815,0,0,0,0,0,0,0,'poor'
6,350,3022,0,0,0,0,0,2,0,'poor'
5,122,7408,0,0,0,0,0,0,0,'poor'
10,169,6108,0,1,0,0,0,0,0,'poor'
95,1474,485,0,0,1,0,0,43,0,'poor'
141,548,972,0,0,0,0,33,2,0,'poor'
0,224,7367,0,0,0,0,0,3,0,'poor'
0,4,1714,0,1,0,0,0,0,0,'poor'
45,1650,7490,0,0,0,0,0,2,1,'poor'
0,4,656,0,0,0,0,0,0,0,'poor'
2,706,6789,0,0,0,0,0,0,0,'poor'
5,125,5383,0,0,0,0,0,0,0,'poor'
4,201,7346,0,1,0,0,0,0,0,'poor'
19,228,3339,0,0,0,0,0,11,0,'poor'
1,85,7432,0,0,0,0,0,3,0,'poor'
7,526,5172,0,0,0,0,0,4,0,'poor'
8,355,2597,0,0,0,0,0,0,0,'poor'
82,474,6382,0,0,1,0,1,25,1,'poor'
0,85,5983,0,0,0,0,0,0,0,'poor'
69,248,1886,0,1,0,0,0,0,0,'poor'
1,14,7374,0,1,0,0,0,0,0,'poor'
176,1707,7491,0,0,0,0,4,1,0,'poor'
616,1956,7498,0,0,0,0,21,54,1,'poor'
0,42,7406,1,0,0,0,0,0,0,'authentic'
0,94,5970,0,0,0,0,0,0,0,'poor'
0,0,317,0,0,0,0,0,0,0,'poor'
90,1358,7498,0,0,0,0,18,6,1,'poor'
0,0,48,0,0,0,0,0,0,0,'poor'
0,42,1819,0,0,0,0,0,0,0,'poor'
682,419,402,0,0,0,0,0,135,0,'poor'
5,6794,6049,0,0,0,0,0,39,1,'authentic'
0,450,2704,0,0,1,0,0,1,0,'poor'
31,273,7362,0,1,0,0,0,0,0,'poor'
8,219,3232,0,1,0,0,3,0,0,'poor'
0,0,100,0,0,0,0,0,0,0,'poor'
0,0,280,0,0,0,0,0,0,0,'poor'
0,4,294,0,0,0,0,0,0,0,'poor'
0,30,4242,1,0,0,0,0,0,0,'authentic'
83,272,646,0,0,0,0,0,0,0,'poor'
9,181,3302,0,0,0,0,0,0,0,'poor'
0,102,5525,1,0,0,0,0,0,0,'authentic'
0,1,521,0,0,0,0,0,0,0,'poor'
3,914,3710,0,0,0,0,0,15,1,'poor'
1,86,3608,0,1,0,0,0,0,0,'poor'
0,58,7426,1,0,0,0,0,0,0,'authentic'
2,76,7242,0,0,0,0,2,1,0,'poor'
0,28,1976,1,0,0,0,0,0,0,'authentic'
1,1163,3699,0,0,0,0,0,0,1,'poor'
0,2,343,0,0,0,0,0,0,0,'poor'
1,100,7440,0,0,0,0,0,0,0,'poor'
0,82,2171,0,1,0,0,0,0,0,'poor'
8,511,3116,0,0,0,0,0,5,0,'poor'
0,22,2457,0,0,0,0,0,0,0,'poor'
143,5814,7445,1,0,1,0,0,37,1,'authentic'
9,446,7482,0,0,0,0,0,1,0,'poor'
414,22983,3955,0,0,1,0,1,31,1,'authentic'
0,16,1748,0,0,0,0,0,0,0,'poor'
55,390,7394,0,0,1,0,0,24,0,'poor'
17,626,7342,0,0,0,0,0,1,0,'poor'
0,0,70,0,0,0,0,0,0,0,'poor'
47,1877,7484,0,0,0,0,0,2,0,'poor'
0,142,7220,1,0,0,0,0,0,0,'authentic'
0,5,292,0,0,0,0,0,0,0,'poor'
1,129,5018,0,0,0,0,0,0,0,'poor'
0,310,7452,0,0,0,0,0,0,0,'poor'
285,1328,3479,0,0,0,0,0,30,1,'poor'
0,331,3274,1,0,0,0,0,0,0,'authentic'
0,181,1118,1,0,1,0,0,1,0,'authentic'
1,27,1325,0,0,0,0,0,0,0,'poor'
219,466,7467,0,0,1,0,0,1,0,'poor'
2,238,7490,0,0,0,0,0,0,0,'poor'
0,672,4189,0,0,0,0,0,0,0,'poor'
52,4104,3823,0,0,1,0,0,38,1,'poor'
0,30,3864,1,0,0,0,0,0,0,'authentic'
6,39,2824,0,1,0,0,0,0,0,'poor'
14,606,7406,0,1,0,0,0,0,0,'poor'
0,184,5698,1,0,0,0,0,0,0,'authentic'
4,197,6790,0,0,1,0,0,1,0,'poor'
0,200,7448,1,0,0,0,0,0,0,'authentic'
540,1445,423,0,0,0,0,2,15,0,'poor'
202,408,692,0,0,0,0,0,18,0,'poor'
402,13374,2291,0,0,1,0,2,40,1,'authentic'
99,229,1224,0,0,0,0,1,15,0,'poor'
494,5359,888,0,0,1,0,3,238,0,'authentic'
216,650,7499,0,0,0,0,77,4,0,'poor'
281,2362,253,0,0,1,0,1,460,0,'authentic'
1737,215,314,0,0,0,0,0,266,0,'authentic'
0,14,210,0,1,0,0,1,0,0,'poor'
57,121,196,0,0,1,0,8,1,1,'poor'
214,206,622,0,0,0,0,0,8,0,'poor'
403,3271,1398,0,0,1,0,3,304,1,'authentic'
615,655,1087,0,0,1,0,14,56,1,'poor'
0,207,464,0,1,0,0,0,0,0,'poor'
91,101,209,0,0,0,0,0,1,0,'poor'
374,1955,1103,0,0,1,0,10,212,0,'authentic'
311,235,1256,0,0,0,0,1,12,0,'poor'
2324,3266,3288,0,0,1,0,3,75,1,'authentic'
68,311,142,0,0,1,0,4,127,0,'poor'
74,318,2140,0,0,0,0,0,0,0,'poor'
201,480,290,0,0,0,0,0,0,1,'poor'
712,170,596,0,1,0,0,9,0,0,'poor'
0,1531,7259,0,0,0,0,0,1,0,'poor'
290,989,1646,0,0,0,0,1,4,0,'poor'
9,1,574,0,1,0,0,0,0,0,'poor'
15,166,327,0,0,0,0,0,0,0,'poor'
84,1470,422,0,0,0,0,7,13,0,'poor'
138,812,4673,0,1,0,0,104,0,0,'poor'
1,278,7270,0,0,0,0,0,0,0,'poor'
3,107,7097,1,0,0,0,0,0,0,'authentic'
207,215,7407,0,0,0,0,0,0,0,'poor'
5,0,579,0,1,0,0,0,0,0,'poor'
10,122,6004,0,0,0,0,0,0,0,'poor'
4,161,6001,0,0,0,0,0,0,0,'poor'
5,188,7179,0,0,0,0,0,0,0,'poor'
6,168,7021,0,0,0,0,0,0,0,'poor'
0,10,208,1,0,0,0,0,0,0,'authentic'
32,238,7208,0,0,0,0,0,0,0,'poor'
2,316,4957,0,1,0,0,1,0,0,'poor'
5,103,7092,0,0,0,0,0,0,0,'poor'
0,5,7444,0,1,0,0,0,0,0,'poor'
0,11,296,0,0,0,0,0,0,0,'poor'
5,8,297,0,0,0,0,0,0,0,'poor'
6,437,5629,0,1,0,0,0,0,0,'poor'
5,16,1015,0,0,0,0,0,0,0,'poor'
3,8839,6236,0,1,0,0,0,0,0,'authentic'
0,266,7335,0,0,0,0,0,0,0,'poor'
31,134,7247,0,0,0,0,0,0,0,'poor'
5,131,5754,0,0,0,0,0,0,0,'poor'
7,277,7162,0,0,0,0,0,0,0,'poor'
654,18706,6932,0,0,0,0,0,38,0,'authentic'
0,31,2427,1,0,0,0,0,0,0,'authentic'
7,98,2125,0,0,0,0,0,0,0,'poor'
0,89,7112,0,0,0,0,0,0,0,'poor'
5,14,1180,0,0,0,0,0,0,0,'poor'
0,1046,6040,1,0,0,0,0,0,0,'authentic'
6,3903,3652,0,0,0,0,29,3,0,'poor'
0,16,582,0,0,0,0,0,0,0,'poor'
5,45,2527,0,0,0,0,0,0,0,'poor'
5,19,1102,0,0,0,0,0,0,0,'poor'
6,398,7151,0,0,0,0,0,0,0,'poor'
0,434,7229,1,1,0,0,0,0,0,'authentic'
5,69,1987,0,0,0,0,0,0,0,'poor'
11,200,6702,0,0,0,0,0,0,0,'poor'
5,6,289,0,0,0,0,0,0,0,'poor'
23,86,7234,0,1,0,0,0,0,0,'poor'
6,156,7136,0,0,0,0,0,0,0,'poor'
20,149,7085,0,0,0,0,0,0,0,'poor'
22,178,7124,0,0,0,0,0,0,0,'poor'
2,109,7116,0,0,0,0,0,0,0,'poor'
12,212,2057,0,0,0,0,0,1,0,'poor'
26,186,7407,0,1,0,0,0,0,0,'poor'
1,255,7190,1,0,0,0,7,0,0,'authentic'
0,15,581,1,0,0,0,0,0,0,'authentic'
27,1153,7086,0,0,0,0,0,19,0,'poor'
5,13,270,1,0,0,0,0,0,0,'authentic'
2,115,7462,0,0,0,0,0,0,0,'poor'
3,139,7053,1,0,0,0,1,0,0,'authentic'
6,18,1101,0,0,0,0,0,0,0,'poor'
1,16,381,0,1,0,0,0,0,0,'poor'
0,69,6109,1,0,0,0,0,1,0,'authentic'
6,118,6746,0,0,0,0,0,0,0,'poor'
5,152,7017,0,0,0,0,0,0,0,'poor'
4,230,7279,0,0,0,0,0,2,0,'poor'
19,9506,7494,0,0,0,0,0,127,1,'authentic'
6,341,7367,0,1,0,0,0,0,0,'poor'
6,208,7155,0,0,0,0,0,0,0,'poor'
0,61,7500,0,1,0,0,0,0,0,'poor'
12,293,4528,0,0,0,0,0,0,0,'poor'
5,127,7188,0,0,0,0,0,0,0,'poor'
5,72,2192,0,0,0,0,0,0,0,'poor'
9,126,7125,0,0,0,0,0,0,0,'poor'
5,12,1109,0,0,0,0,0,0,0,'poor'
5,324,7197,0,0,0,0,0,0,0,'poor'
7,130,7036,0,0,0,0,0,0,0,'poor'
5,71,2511,0,0,0,0,0,0,0,'poor'
1,104,7044,1,0,0,0,0,0,0,'authentic'
5,389,7469,0,0,0,0,0,0,0,'poor'
7,247,7323,0,0,0,0,0,0,0,'poor'
4,127,5119,0,0,0,0,0,1,0,'poor'
25,286,7130,0,0,0,0,0,0,0,'poor'
14,289,7502,0,1,0,0,0,0,0,'poor'
6,712,5355,0,0,0,0,0,2,0,'poor'
5,124,7202,0,0,0,0,0,0,0,'poor'
0,165,7123,1,0,0,0,0,0,0,'authentic'
0,160,7498,1,0,0,0,0,0,0,'authentic'
0,109,2903,1,1,0,0,0,0,0,'authentic'
0,259,5061,0,0,0,0,0,0,0,'poor'
22,392,6994,0,0,0,0,0,0,0,'poor'
6,87,3049,0,1,0,0,0,0,0,'poor'
23,62,5293,0,1,0,0,0,0,0,'poor'
0,12,588,0,1,0,0,0,0,0,'poor'
0,105,7206,1,0,0,0,0,0,1,'authentic'
0,3,200,1,0,0,0,0,0,0,'authentic'
0,1,288,1,0,0,0,0,0,0,'authentic'
0,132,7420,1,0,0,0,0,0,0,'authentic'
6,155,7255,0,0,0,0,0,0,0,'poor'
10,133,4552,0,1,0,0,0,0,0,'poor'
3,70,7272,1,1,0,0,0,0,0,'authentic'
5,184,5151,0,0,0,0,0,0,0,'poor'
35,15170,6762,0,1,0,0,0,0,0,'authentic'
3,106,6568,0,0,0,0,0,0,0,'poor'
71,215,7497,0,0,0,0,0,1,0,'poor'
5,1,224,0,0,0,0,0,0,0,'poor'
34,4407,7319,0,0,0,0,1,0,0,'poor'
5,118,6997,0,0,0,0,0,0,0,'poor'
5,128,7116,0,0,0,0,0,0,0,'poor'
7,278,7290,0,0,0,0,0,0,0,'poor'
27,121,6876,0,0,0,0,0,0,0,'poor'
10,231,7261,0,0,0,0,0,0,0,'poor'
0,0,223,1,1,0,0,0,0,0,'authentic'
5,0,524,0,1,0,0,0,0,0,'poor'
0,16,252,1,0,0,0,0,0,0,'authentic'
0,152,7479,1,0,0,0,0,0,0,'authentic'
1,129,7506,0,0,0,0,0,0,0,'poor'
611,4944,4444,0,0,1,0,10,34,1,'poor'
0,164,1250,0,0,0,0,2,0,0,'poor'
626,2618,821,0,0,0,0,4,77,1,'poor'
31,468,2561,0,0,1,0,6,3,0,'poor'
250,599,355,0,0,1,0,0,5,0,'poor'
86,331,1062,0,0,0,0,3,4,0,'poor'
3,61,1758,0,1,0,0,0,0,0,'poor'
34,221,1237,0,1,0,0,0,0,0,'poor'
317,651,2117,0,0,0,0,0,8,0,'poor'
225,548,972,0,0,0,0,0,18,0,'poor'
28,214,325,0,0,1,0,0,17,0,'poor'
0,48,301,1,0,0,0,0,1,0,'authentic'
970,5824,4458,0,0,1,0,31,85,0,'authentic'
17,49,49,0,0,0,0,0,1,0,'poor'
56,98,203,0,0,0,0,0,0,0,'poor'
387,926,2181,0,0,0,0,0,28,1,'poor'
175,188700,6412,0,0,1,1,1,53,1,'authentic'
194,1290,3799,0,0,0,0,8,2,1,'poor'
20,117,118,0,0,0,0,0,0,0,'poor'
968,2268,7504,0,0,0,0,0,108,0,'poor'
1946,2140,2082,0,0,1,0,7,991,0,'authentic'
4,850,2347,0,0,0,0,5,33,0,'poor'
64,257,1691,0,0,0,0,0,2,1,'poor'
330,2572,3866,0,0,0,0,6,391,1,'authentic'
327,365,730,0,0,1,0,1,25,0,'poor'
53,1640,6414,0,0,1,0,9,4,0,'poor'
109,8203,2074,0,0,1,0,7,83,0,'authentic'
2394,25162,547,0,0,1,0,0,841,1,'authentic'
56,68,184,0,0,0,0,0,1,0,'poor'
111,2461,6162,0,0,1,0,0,1,0,'poor'
69,65,716,0,0,0,0,4,0,1,'poor'
407,21686,7398,0,0,1,0,0,402,0,'authentic'
1,58,69,0,0,0,0,0,0,0,'poor'
345,967,5263,0,0,0,0,5,3,0,'poor'
86,522,1660,0,0,1,0,1,15,0,'poor'
1837,491,1368,0,0,0,0,1,28,1,'poor'
83,6279,7276,0,0,0,0,0,43,0,'authentic'
323,2579,2960,0,0,1,0,6,650,1,'authentic'
2863,6774,2400,0,0,1,0,1,3481,1,'authentic'
338,73,71,0,0,0,0,0,0,0,'poor'
506,1918,4955,0,0,1,0,0,21,1,'poor'
999,19330,1010,0,0,1,0,1,559,1,'authentic'
55,203,2120,0,1,0,0,1,0,0,'poor'
705,998,3134,0,0,0,0,2,75,0,'poor'
2397,973,892,0,0,0,0,0,76,0,'authentic'
26,702,4822,0,0,0,0,3,0,0,'poor'
5,444,7417,0,0,0,0,6,0,1,'poor'
462,6431,2498,0,0,1,0,3,72,1,'authentic'
98,461,1711,0,0,1,0,4,0,0,'poor'
1940,1589,7505,0,0,1,0,3,79,1,'authentic'
53,719,2550,0,0,0,0,3,91,0,'poor'
4,130,183,0,0,0,0,0,8,0,'poor'
1053,2876,971,0,0,0,0,0,84,0,'poor'
0,374,724,0,1,0,0,0,0,0,'poor'
344,1441,5794,0,0,0,0,8,1705,1,'authentic'
244,884,3747,0,0,1,0,1,21,1,'poor'
6,40,539,0,1,0,0,10,0,0,'poor'
19,425,7375,0,0,0,0,0,1,0,'poor'
0,4,166,0,1,0,0,0,0,0,'poor'
1484,1524,7502,0,0,1,0,12,77,0,'poor'
0,0,726,0,1,0,0,1,0,0,'poor'
1972,966,2765,0,0,0,0,0,1302,1,'authentic'
52,1663,7497,0,0,1,0,2,34,0,'poor'
165,1058,614,0,0,0,0,0,10,1,'poor'
0,12,111,1,1,0,0,0,0,0,'authentic'
290,331,252,0,0,1,0,0,24,1,'poor'
1664,815,2314,0,0,1,0,1,21,1,'poor'
14,558,7096,0,1,0,0,7,0,0,'poor'
4537,2337,5146,0,0,1,0,3,13,0,'authentic'
50,63,135,0,0,1,0,9,2,0,'poor'
113,1186,1080,0,0,1,0,3,1,1,'poor'
0,486,279,0,1,0,0,0,0,0,'poor'
1,43,601,0,0,0,0,0,0,0,'poor'
2483,838,1123,0,0,0,0,1,34,0,'authentic'
12,222,2149,0,0,0,0,0,0,0,'poor'
282,128,322,0,1,0,0,0,0,0,'poor'
96,292,2434,0,0,0,0,0,6,0,'poor'
179,631,572,0,0,1,0,0,40,0,'poor'
12,354,1628,0,0,0,0,2,1,0,'poor'
10,28,193,0,0,0,0,0,0,0,'poor'
1020,1562,7497,0,0,0,0,5,22,0,'poor'
133,6084,72,0,0,1,0,0,26,1,'authentic'
1,2241,1319,0,1,0,0,0,0,0,'poor'
1,454,3109,0,0,0,0,2,1,0,'poor'
25,3294,7449,0,0,1,0,0,4,0,'poor'
1,11,597,0,0,0,0,0,0,0,'poor'
155,6600,2110,0,0,1,0,0,255,0,'authentic'
1,0,297,0,1,0,0,0,0,0,'poor'
1,0,297,0,1,0,0,0,0,0,'poor'
0,302,6277,1,0,0,0,0,0,0,'authentic'
1,110,7266,0,0,0,0,0,0,0,'poor'
1,329,7164,0,1,0,0,0,0,0,'poor'
16,106,7199,0,1,0,0,0,0,0,'poor'
1,125,3049,0,0,0,0,0,4,0,'poor'
3,1133,3766,0,1,0,0,0,0,0,'poor'
2,1750,4029,0,0,0,0,1,10,0,'poor'
4,1155,4442,0,0,0,0,0,0,0,'poor'
166,1175,2037,0,0,1,0,1,165,0,'authentic'
611,1413,6986,0,0,1,0,1,80,0,'poor'
1,0,436,0,1,0,0,0,0,0,'poor'
17,623,7501,0,0,0,0,157,0,0,'poor'
14,144,630,0,0,0,0,2,1,0,'poor'
0,61,236,0,0,0,0,1,0,0,'poor'
3,667,743,0,1,0,0,0,0,0,'poor'
3,270,1079,0,0,1,0,0,0,1,'poor'
2,81,7391,0,0,0,0,0,0,0,'poor'
3,3,2507,0,1,0,0,0,0,0,'poor'
12,64,364,0,0,1,0,0,0,0,'poor'
9,237,744,0,0,1,0,3,22,0,'poor'
0,13,380,1,0,0,0,0,0,0,'authentic'
30,204,337,0,0,0,0,0,4,1,'poor'
6,70,365,0,1,0,0,0,0,0,'poor'
960,4624,3141,0,0,1,0,4,324,1,'authentic'
348,554,2628,0,0,0,0,0,0,0,'poor'
0,534,1389,0,1,0,0,0,0,0,'poor'
81,111,573,0,0,1,0,0,3,0,'poor'
12,279,1701,0,0,0,0,1,0,0,'poor'
1,40,1910,0,0,0,0,0,0,0,'poor'
1,11,576,0,0,0,0,0,0,0,'poor'
43,153,518,0,0,0,0,0,0,0,'poor'
6,213,3392,0,0,0,0,0,0,0,'poor'
1,15,488,0,0,0,0,0,0,0,'poor'
4,171,4839,0,0,0,0,0,0,0,'poor'
103,905,2463,0,0,0,0,0,10,0,'poor'
3,92,5762,0,0,0,0,0,1,0,'poor'
2,4,294,0,0,0,0,0,0,0,'poor'
1,1,197,0,0,0,0,0,0,0,'poor'
1,1,199,0,0,0,0,0,0,0,'poor'
1,1,199,0,0,0,0,0,0,0,'poor'
18,5876,4320,0,0,0,0,0,0,0,'authentic'
1,49,4373,0,0,0,0,0,0,0,'poor'
1,105,7419,0,0,0,0,0,0,0,'poor'
1,14,84,0,0,0,0,0,0,0,'poor'
1,11,581,0,0,0,0,0,1,0,'poor'
164,419,3495,0,0,0,0,0,1,0,'poor'
2,8,586,0,0,0,0,0,0,0,'poor'
2,13,583,0,0,0,0,0,0,0,'poor'
5,172,1348,0,0,1,0,0,0,0,'poor'
39,109,1991,0,0,0,0,0,0,0,'poor'
3,16735,5954,0,0,1,0,0,42,1,'authentic'
0,20,600,1,0,0,0,0,0,0,'authentic'
0,90,7258,1,0,0,0,0,0,0,'authentic'
1,112,7330,0,0,0,0,0,2,0,'poor'
1,20,2111,0,0,0,0,0,0,0,'poor'
8,19,133,0,1,0,0,0,0,0,'poor'
42,128,7072,0,1,0,0,0,0,0,'poor'
2,22,95,0,0,0,0,1,0,0,'poor'
60,101,444,0,0,0,0,6,0,0,'poor'
207,412,706,0,0,0,0,1,2,0,'poor'
337,369,917,0,0,0,0,19,1,0,'poor'
264,843,1026,0,0,0,0,4,13,0,'poor'
7,2,28,0,0,0,0,1,0,0,'poor'
5029,970,4180,0,1,0,0,2,0,0,'authentic'
1689,26954,6635,0,0,1,0,0,25,0,'authentic'
6,337,853,0,0,1,0,1,0,1,'poor'
90,437,794,0,1,0,0,0,0,0,'poor'
